5.250000000000000222e-01
6.500000000000000000e+03
4.363323129985823695e-02
9.500000000000000000e+00
4.000000000000000222e-01
3.926990816987241395e-01
4.363323129985823695e-02
8.726646259971647390e-02
4.499999999999999556e-01
1.250000000000000000e+02
1.745329251994329547e-02
0.000000000000000000e+00
-2.617993877991494148e-02
1.250000000000000000e-01
1.400000000000000133e-01
-6.999999999999999278e-02
3.300000000000000155e-01
-5.000000000000000278e-02
-1.524999999999999967e-01
1.499999999999999944e-02
1.250000000000000069e-02
6.500000000000000222e-01
1.150000000000000050e-01
1.025000000000000078e-01
-6.999999999999999278e-02
3.300000000000000155e-01
-5.000000000000000278e-02
-1.524999999999999967e-01
1.499999999999999944e-02
1.250000000000000069e-02
6.500000000000000222e-01
8.999999999999999667e-02
1.000000000000000056e-01
-6.999999999999999278e-02
3.300000000000000155e-01
-5.000000000000000278e-02
-1.524999999999999967e-01
1.499999999999999944e-02
1.250000000000000069e-02
6.500000000000000222e-01
